# Gradient from BCP/RCP (upwards)
# number of points: 123
# ---- origin of the path ---- 
# name: b5 (bond) ncp: 13 ncpcel: 13
# rho: 3.137795072E-01 grad: 2.500538196E-15 lap: -9.019386871E-01
# starting position (cryst.): 0.57733558   0.35645714   0.49411765   
# starting position (bohr): 1.13598238   -1.97363576  -0.00001294  
# starting path direction (bohr): -0.86641020  -0.49933291  0.00000125   
# ---- end of the path ---- 
# name: C_ (nucleus) ncp: 4 ncpcel: 4
# rho: 1.224259735E+02 grad: 0.000000000E+00 lap: -4.123135600E+06
# end position (cryst.): 0.49664593   0.30995864   0.49411927   
# end position (bohr): 0.00000000   -2.62826100  0.00000000   
# 
#          x                    y                    z                  rho                 rhox                 rhoy                 rhoz                rhoxx                rhoxy                rhoxz                rhoyy                rhoyz                rhozz 
  0.228034178669E+01  -0.220288609682E-04  -0.129311380297E-04   0.313607110309E+00   0.100932615401E-14  -0.659278247737E-15   0.109350057593E-14  -0.679561115049E+00   0.380664593380E-06  -0.256661515985E-05   0.343587814327E+00  -0.226156024572E-05  -0.572279073769E+00 
  0.228034182390E+01   0.999779711387E-01  -0.131780692416E-04   0.315342623915E+00   0.273867445368E-04   0.345662173475E-01   0.133478658915E-06  -0.685694876395E+00  -0.185253283706E-03  -0.381724607842E-05   0.332553443180E+00  -0.458321999239E-05  -0.578139609810E+00 
  0.228034665495E+01   0.109977969972E+00  -0.131557508674E-04   0.315704859832E+00   0.189662457937E-04   0.378766640885E-01   0.818179718227E-07  -0.686870507207E+00  -0.644826903991E-03  -0.452039345721E-05   0.329990190221E+00  -0.254431204116E-05  -0.579525141618E+00 
  0.228035148600E+01   0.119977968805E+00  -0.131334324940E-04   0.316100115987E+00   0.116248763371E-04   0.411742216382E-01   0.613237060065E-07  -0.688339609757E+00   0.121324182340E-03  -0.403901522208E-05   0.329746407597E+00   0.117623816991E-05  -0.580733460643E+00 
  0.228035499802E+01   0.129977968188E+00  -0.131168768931E-04   0.316528389494E+00   0.172808472563E-04   0.444901830286E-01   0.754019088574E-07  -0.690623386338E+00   0.122121011923E-02  -0.206497539875E-05   0.334815269783E+00   0.286325645156E-05  -0.583127467051E+00 
  0.228036054546E+01   0.139977966649E+00  -0.130984696196E-04   0.316990050727E+00   0.317650999014E-04   0.478405020156E-01   0.919597791715E-07  -0.691737254457E+00   0.245428678574E-02   0.736202877858E-06   0.334381255351E+00   0.257322613623E-05  -0.584165513504E+00 
  0.228037004304E+01   0.149977962139E+00  -0.130786434118E-04   0.317485185390E+00   0.568317513205E-04   0.511922266098E-01   0.104131567840E-06  -0.690995487943E+00   0.466729879034E-02   0.197608844331E-05   0.337880653980E+00   0.208923589467E-05  -0.584719305048E+00 
  0.228038424954E+01   0.159977952048E+00  -0.130582704299E-04   0.318014057748E+00   0.891665237505E-04   0.545863043933E-01   0.111998164764E-06  -0.693362602601E+00   0.224819261944E-02   0.149260791411E-05   0.340196877878E+00   0.230764912395E-05  -0.583671986381E+00 
  0.228039752029E+01   0.169977943242E+00  -0.130377832845E-04   0.318576822449E+00   0.778181054612E-04   0.579527282676E-01   0.120011498577E-06  -0.695656623151E+00  -0.234124611946E-02   0.517056192659E-06   0.332270786217E+00   0.138204626654E-05  -0.587168980118E+00 
  0.228040731492E+01   0.179977938445E+00  -0.130186421652E-04   0.319172795229E+00   0.505903643135E-04   0.612255426798E-01   0.116306822389E-06  -0.697823679435E+00  -0.107998071643E-02   0.289033927627E-06   0.322679223738E+00   0.182793244122E-06  -0.590352810111E+00 
  0.228041502707E+01   0.189977935472E+00  -0.130037137009E-04   0.319801062426E+00   0.452182801908E-04   0.644150808267E-01   0.939256836681E-07  -0.700732632296E+00   0.277484019599E-03  -0.141732797580E-05   0.314778569029E+00  -0.355526834923E-05  -0.593240131784E+00 
  0.228041914688E+01   0.199977934623E+00  -0.129940108495E-04   0.320460803198E+00   0.275353764085E-04   0.675193003306E-01   0.500238926559E-07  -0.704125918004E+00  -0.337974551861E-02  -0.270626124568E-05   0.306455507636E+00  -0.288700578219E-05  -0.596848333240E+00 
  0.228041893199E+01   0.209977934621E+00  -0.129865062357E-04   0.321151199226E+00  -0.160387499468E-04   0.705486721332E-01   0.345927705934E-07  -0.705957038993E+00  -0.422939082461E-02  -0.222786789359E-05   0.299782300599E+00   0.755936287989E-06  -0.600153254316E+00 
  0.228041908017E+01   0.219977934619E+00  -0.129778320344E-04   0.321871587508E+00  -0.249359932115E-04   0.735244212325E-01   0.539782303556E-07  -0.711983118166E+00   0.297743903198E-02  -0.175810180800E-05   0.299025460324E+00   0.370145472699E-05  -0.605294511378E+00 
  0.228041922835E+01   0.229977934618E+00  -0.129691578326E-04   0.322622095832E+00   0.308133347275E-04   0.765984740645E-01   0.884836807795E-07  -0.714734598140E+00   0.687951826736E-02   0.440919023269E-06   0.312421556291E+00   0.405372983232E-05  -0.606825867794E+00 
  0.228042793388E+01   0.239977930829E+00  -0.129557088604E-04   0.323403793542E+00   0.987381810032E-04   0.797485265872E-01   0.119679175990E-06  -0.712507543064E+00   0.840820909297E-02   0.190198249224E-05   0.317807800203E+00   0.376147449503E-05  -0.606001414298E+00 
  0.228044697805E+01   0.249977912695E+00  -0.129393314761E-04   0.324217476819E+00   0.196888223443E-03   0.830180307331E-01   0.144896377550E-06  -0.710818275393E+00   0.109861299494E-01   0.189092992150E-05   0.336326544802E+00   0.406608719829E-05  -0.605509031682E+00 
  0.228047168162E+01   0.259977882182E+00  -0.129188011422E-04   0.325064860895E+00   0.228305752594E-03   0.864745646294E-01   0.194308337360E-06  -0.720120701502E+00  -0.187350932481E-02   0.763674536990E-06   0.346885935234E+00   0.532678792585E-05  -0.606149223292E+00 
  0.228049124714E+01   0.269977863041E+00  -0.128970578297E-04   0.325946862520E+00   0.154771410763E-03   0.899143887952E-01   0.200602969091E-06  -0.720634589686E+00  -0.652523212136E-02   0.115205001112E-05   0.340450907438E+00  -0.104490260912E-05  -0.612255485736E+00 
  0.228050553673E+01   0.279977852831E+00  -0.128788822136E-04   0.326862932487E+00   0.109465751497E-03   0.932914261003E-01   0.160361975830E-06  -0.724995353823E+00   0.123794860938E-03   0.124916875259E-05   0.335300308277E+00  -0.476414009868E-05  -0.616732882990E+00 
  0.228051586476E+01   0.289977847498E+00  -0.128661641599E-04   0.327812430705E+00   0.968154622745E-04   0.965877095938E-01   0.996407365055E-07  -0.731600823159E+00  -0.481227661754E-02  -0.857753960387E-07   0.323705501032E+00  -0.402027444479E-05  -0.623417605738E+00 
  0.228051632271E+01   0.299977847488E+00  -0.128557516073E-04   0.328794251716E+00  -0.137116166876E-04   0.997463666392E-01   0.823648763121E-07  -0.738069088625E+00  -0.162118553448E-01   0.735159862930E-06   0.305621482025E+00   0.197439482984E-05  -0.630948646416E+00 
  0.228050972622E+01   0.309977845312E+00  -0.128431706594E-04   0.329806576246E+00  -0.137214303478E-03   0.102674461314E+00   0.120616695001E-06  -0.742362104621E+00  -0.378913034892E-02   0.583864610429E-06   0.278762026980E+00   0.694802387324E-05  -0.645742759313E+00 
  0.228050920964E+01   0.319977845298E+00  -0.128254841982E-04   0.330847213704E+00  -0.457169154968E-04   0.105487637853E+00   0.193029662276E-06  -0.758452882846E+00   0.200751928631E-01   0.916374575877E-06   0.293318195876E+00   0.926119333311E-05  -0.645032341083E+00 
  0.228052046383E+01   0.329977838966E+00  -0.128016597958E-04   0.331917246599E+00   0.137284857469E-03   0.108575034197E+00   0.276549843055E-06  -0.749895511675E+00   0.178686906690E-01   0.170599307033E-05   0.322945005797E+00   0.100999086044E-04  -0.643757770396E+00 
  0.228053171803E+01   0.339977832633E+00  -0.127778353924E-04   0.333019457211E+00   0.326257969566E-03   0.111909782713E+00   0.358396659793E-06  -0.741749500007E+00   0.222203423962E-01   0.171112412999E-05   0.348961265577E+00   0.896890582541E-05  -0.640187714983E+00 
  0.228056743592E+01   0.349977768844E+00  -0.127426735772E-04   0.334157050790E+00   0.474722588443E-03   0.115748414597E+00   0.451737590081E-06  -0.754401301914E+00   0.794139823830E-02   0.579501205943E-06   0.425080317357E+00   0.155453194056E-04  -0.640955602582E+00 
  0.228060330104E+01   0.359977704528E+00  -0.127010588624E-04   0.335336394042E+00   0.398753951284E-03   0.120177659639E+00   0.519390250045E-06  -0.763128434881E+00  -0.139213802587E-01   0.350994630328E-05   0.461288296728E+00   0.116803594390E-05  -0.650807618271E+00 
  0.228062811987E+01   0.369977673730E+00  -0.126636030893E-04   0.336561845605E+00   0.249691302769E-03   0.124971559513E+00   0.437301026059E-06  -0.764665410711E+00  -0.865414812054E-02   0.655163726089E-05   0.497015647502E+00  -0.107630080073E-04  -0.655397366745E+00 
  0.228064731932E+01   0.379977655299E+00  -0.126361473467E-04   0.337836871962E+00   0.224928439390E-03   0.130065133006E+00   0.300306217184E-06  -0.774543034674E+00   0.244078630659E-02   0.344595805207E-05   0.516335658790E+00  -0.963668719336E-05  -0.666265716416E+00 
  0.228065778989E+01   0.389977649817E+00  -0.126146505126E-04   0.339163480397E+00   0.120125854931E-03   0.135257238066E+00   0.249455733511E-06  -0.788031448786E+00  -0.250422772501E-01   0.641913719723E-05   0.514643116333E+00   0.203516642130E-05  -0.676623108768E+00 
  0.228064972698E+01   0.399977646566E+00  -0.125920575447E-04   0.340540946707E+00  -0.228483938232E-03   0.140129833997E+00   0.305610885756E-06  -0.791955927276E+00  -0.328464768745E-01   0.761260073277E-05   0.452711458407E+00   0.117728937282E-04  -0.706133501253E+00 
  0.228063909369E+01   0.409977640913E+00  -0.125622358080E-04   0.341963445695E+00  -0.289973538285E-03   0.144257917550E+00   0.448194463920E-06  -0.823222012845E+00   0.238727448416E-01   0.465784780813E-05   0.397534670252E+00   0.214127712746E-04  -0.719550832063E+00 
  0.228064308007E+01   0.419977640118E+00  -0.125212775406E-04   0.343426637224E+00   0.120200439177E-03   0.148462433721E+00   0.648359179489E-06  -0.822267721062E+00   0.347157704145E-01   0.636323073491E-06   0.457912057012E+00   0.260569666089E-04  -0.711969692670E+00 
  0.228066206723E+01   0.429977622093E+00  -0.124678491247E-04   0.344935226201E+00   0.381656164561E-03   0.153301248800E+00   0.882924510825E-06  -0.808029951296E+00   0.258929140762E-01  -0.140610444738E-05   0.492678070446E+00   0.275277110766E-04  -0.708415258845E+00 
  0.228069097916E+01   0.439977580297E+00  -0.124019059866E-04   0.346493414362E+00   0.578323599606E-03   0.158476812410E+00   0.110131300216E-05  -0.817016727670E+00   0.172925905375E-01  -0.325825866355E-05   0.589007261637E+00   0.288168828789E-04  -0.718063517560E+00 
  0.228071989109E+01   0.449977538502E+00  -0.123359628490E-04   0.348111650309E+00   0.590968992485E-03   0.165453235407E+00   0.135600906464E-05  -0.850464972746E+00  -0.138353370863E-01   0.324099677820E-05   0.772348157905E+00   0.221386990922E-04  -0.740188094649E+00 
  0.228074604910E+01   0.459977504290E+00  -0.122566010603E-04   0.349807256697E+00   0.354941438965E-03   0.173919318494E+00   0.135595558163E-05  -0.850878653814E+00  -0.236546823196E-01   0.136240111050E-04   0.922952959590E+00  -0.966353816527E-05  -0.744775292330E+00 
  0.228076052862E+01   0.469977493807E+00  -0.121888951545E-04   0.351595056668E+00   0.194987844329E-03   0.183874584794E+00   0.112760881428E-05  -0.861199916409E+00  -0.737180338275E-03   0.146446047383E-04   0.106263844020E+01  -0.205547291349E-04  -0.760904161566E+00 
  0.228077183007E+01   0.479977487420E+00  -0.121342354134E-04   0.353488846615E+00   0.207728032037E-03   0.195077248112E+00   0.969335572186E-06  -0.880776179271E+00  -0.101055607262E-01   0.100531265629E-04   0.117827158147E+01  -0.404474903991E-05  -0.775336299561E+00 
  0.228076972839E+01   0.489977487199E+00  -0.120865120716E-04   0.355499571730E+00  -0.153939391151E-03   0.207105154248E+00   0.929878914111E-06  -0.911887757319E+00  -0.600694936795E-01   0.180343025479E-04   0.120122463050E+01   0.412287073547E-05  -0.811358955602E+00 
  0.228075266563E+01   0.499977472642E+00  -0.120397394676E-04   0.357629681265E+00  -0.559577440088E-03   0.218782209010E+00   0.991171975892E-06  -0.924014021503E+00  -0.875361140312E-02   0.172747477698E-04   0.112172647971E+01   0.205181985006E-04  -0.882793232735E+00 
  0.228074558546E+01   0.509977470136E+00  -0.119860242345E-04   0.359874575474E+00  -0.143953749228E-03   0.230405916713E+00   0.127090174599E-05  -0.980212431551E+00   0.774192596211E-01   0.247862813925E-05   0.122087889762E+01   0.368676865536E-04  -0.843920179257E+00 
  0.228075232287E+01   0.519977467866E+00  -0.119195130357E-04   0.362243138062E+00   0.320948622168E-03   0.243651728285E+00   0.170607539970E-05  -0.952530369947E+00   0.270064805834E-01  -0.608258155666E-05   0.140388323929E+01   0.572192104520E-04  -0.857308230133E+00 
  0.228076734343E+01   0.529977456585E+00  -0.118373180285E-04   0.364750797730E+00   0.519337745516E-03   0.257979624617E+00   0.224629195107E-05  -0.967429260734E+00   0.138285509708E-01  -0.102933696415E-04   0.147446469075E+01   0.637135512820E-04  -0.876446563841E+00 
  0.228078391960E+01   0.539977442846E+00  -0.117379896261E-04   0.367410640950E+00   0.588404166625E-03   0.274811541515E+00   0.290659904044E-05  -0.101781497427E+01  -0.289315361507E-02  -0.785646259213E-05   0.191126329279E+01   0.849104677422E-04  -0.917680288050E+00 
  0.228079484177E+01   0.549977436880E+00  -0.116287685570E-04   0.370259359201E+00   0.367479223740E-03   0.295458235682E+00   0.351174074907E-05  -0.105332284706E+01  -0.319552175113E-01   0.131908685742E-04   0.222746562807E+01   0.497688750107E-04  -0.948711548700E+00 
  0.228080576395E+01   0.559977430915E+00  -0.115195474892E-04   0.373331093682E+00   0.371826272834E-04   0.319471800554E+00   0.370162285954E-05  -0.107766923079E+01  -0.254365405347E-01   0.267245176508E-04   0.257656557735E+01   0.154510877646E-04  -0.981433211017E+00 
  0.228080538501E+01   0.569977430907E+00  -0.114088158947E-04   0.376660340038E+00  -0.713830072283E-04   0.346936448485E+00   0.376656830367E-05  -0.112328679406E+01  -0.436452892780E-02   0.905989598678E-05   0.291395194023E+01   0.258402797156E-04  -0.103050181042E+01 
  0.228079953219E+01   0.579977429194E+00  -0.113032515281E-04   0.380281110557E+00  -0.347629904212E-03   0.377753693053E+00   0.389867199792E-05  -0.118490636888E+01  -0.591014110165E-01   0.113752434576E-04   0.323143578957E+01   0.202434579821E-04  -0.108170629162E+01 
  0.228077970574E+01   0.589977409539E+00  -0.112036470257E-04   0.384223871452E+00  -0.108327728310E-02   0.411130148609E+00   0.399121125066E-05  -0.122687685881E+01  -0.627415124777E-01   0.185015798921E-04   0.343412063626E+01   0.238900348052E-04  -0.119026154127E+01 
  0.228075493555E+01   0.599977378860E+00  -0.111049249862E-04   0.388509926393E+00  -0.122019919738E-02   0.446541800874E+00   0.439387992418E-05  -0.133345984398E+01   0.393002747566E-01   0.264208000677E-05   0.373300083356E+01   0.860798003487E-04  -0.123022647451E+01 
  0.228073757933E+01   0.609977363798E+00  -0.109997236590E-04   0.393169903347E+00  -0.653314248707E-03   0.486293862240E+00   0.521030099462E-05  -0.136981291936E+01   0.217616673961E-01  -0.189908296014E-04   0.425514639239E+01   0.119847151224E-03  -0.127852009613E+01 
  0.228072499083E+01   0.619977355874E+00  -0.108831577141E-04   0.398253594680E+00  -0.543470311901E-03   0.531170509850E+00   0.640577853925E-05  -0.141945490905E+01   0.429254873416E-02  -0.182269242999E-04   0.470473401273E+01   0.146272872522E-03  -0.134310408048E+01 
  0.228071398521E+01   0.629977349817E+00  -0.107534421057E-04   0.403809397938E+00  -0.548448151515E-03   0.581147618452E+00   0.779456369704E-05  -0.151367201777E+01  -0.101854538663E-01  -0.132474422741E-04   0.542416903454E+01   0.179123050244E-03  -0.143344006001E+01 
  0.228069980255E+01   0.639977339758E+00  -0.106126409163E-04   0.409907976785E+00  -0.858731475329E-03   0.639923550024E+00   0.941040981547E-05  -0.163941678544E+01  -0.602153998324E-01   0.251077022895E-04   0.627427136586E+01   0.168828444903E-03  -0.154134323511E+01 
  0.228067982523E+01   0.649977319803E+00  -0.104673184693E-04   0.416634770866E+00  -0.153735480690E-02   0.706855539013E+00   0.105974324081E-04  -0.173705338265E+01  -0.741750793697E-01   0.546554007839E-04   0.712744161430E+01   0.119465366517E-03  -0.165340709597E+01 
  0.228065511488E+01   0.659977289271E+00  -0.103198081423E-04   0.424075014957E+00  -0.212962015630E-02   0.782741742929E+00   0.116195566440E-04  -0.186793354986E+01  -0.499489415198E-01   0.375337422654E-04   0.805743936535E+01   0.152308133731E-03  -0.179441267378E+01 
  0.228063040453E+01   0.669977258740E+00  -0.101722978147E-04   0.432321415511E+00  -0.269098590960E-02   0.868180483619E+00   0.130190199777E-04  -0.203015392615E+01  -0.898885226290E-01  -0.247292475251E-04   0.904406865079E+01   0.158563329469E-03  -0.195222223681E+01 
  0.228059455416E+01   0.679977194476E+00  -0.100239640677E-04   0.441471995644E+00  -0.389941437353E-02   0.963548574658E+00   0.141966576193E-04  -0.222029029908E+01  -0.158030165260E+00  -0.318443650314E-04   0.100203850013E+02   0.145167481991E-03  -0.216062692421E+01 
  0.228054997925E+01   0.689977095129E+00  -0.987817042208E-05   0.451625029654E+00  -0.506841661158E-02   0.106869546929E+01   0.154893741921E-04  -0.242891193807E+01  -0.792241020498E-01  -0.270288524985E-04   0.110240730319E+02   0.212977573654E-03  -0.242895428176E+01 
  0.228050551732E+01   0.699976996284E+00  -0.972943195254E-05   0.462886094708E+00  -0.517307148617E-02   0.118589106209E+01   0.178325934654E-04  -0.269073576788E+01   0.540723867828E-02  -0.650234804384E-04   0.124402799296E+02   0.306440935310E-03  -0.259618080530E+01 
  0.228046339007E+01   0.709976907547E+00  -0.957353448117E-05   0.475393969110E+00  -0.542919445055E-02   0.131831649203E+01   0.209499102158E-04  -0.288165250507E+01  -0.594068013816E-01  -0.563520926545E-04   0.140231826925E+02   0.386034017213E-03  -0.283783629321E+01 
  0.228042221174E+01   0.719976822763E+00  -0.941011986999E-05   0.489305059583E+00  -0.596526518230E-02   0.146667476824E+01   0.244389172494E-04  -0.314702365947E+01  -0.749089658422E-01  -0.251658485507E-04   0.157098133705E+02   0.399709686249E-03  -0.312367703493E+01 
  0.228037995340E+01   0.729976733472E+00  -0.924202171504E-05   0.504794623839E+00  -0.686511133532E-02   0.163507965907E+01   0.279489431612E-04  -0.352545666520E+01  -0.147881025787E+00   0.351530846770E-04   0.179663652672E+02   0.383536066712E-03  -0.346129703701E+01 
  0.228033372887E+01   0.739976626635E+00  -0.907465514288E-05   0.522080331688E+00  -0.863806388284E-02   0.182577948656E+01   0.307787821284E-04  -0.390547577662E+01  -0.223588962764E+00   0.159441615165E-03   0.202164501819E+02   0.306080609905E-03  -0.386698514340E+01 
  0.228028355174E+01   0.749976500746E+00  -0.890988949820E-05   0.541390036443E+00  -0.106562455103E-01   0.204030716342E+01   0.332093439425E-04  -0.433497423010E+01  -0.209711804904E+00   0.159212932099E-03   0.227329141505E+02   0.371112656973E-03  -0.432131591093E+01 
